Points:0,Points:1,Points:2,intensity,azimuth,distance_m
-3.3232,2.8322,-1.3625,8,31044,4.574
-1.2467,1.0625,0.11454,21,31044,1.642
-3.6083,3.0752,-1.3594,2,31044,4.932
-14.04,11.966,1.7211,10,31044,18.528
-1.2929,1.1019,-0.44471,29,31044,1.756
-14.006,11.937,2.152,11,31044,18.528
-1.2827,1.0932,-0.39933,2,31044,1.732
-14.144,12.054,2.6117,5,31044,18.766
-1.2864,1.0964,-0.35927,2,31044,1.728
-4.5752,3.8993,0.98764,5,31044,6.092
-1.2924,1.1015,-0.31994,2,31044,1.728
-4.5205,3.8527,1.1191,50,31044,6.044
-1.7434,1.4948,-1.3619,3,31061,2.67
-1.2795,1.097,-0.2769,2,31061,1.708
-1.8399,1.5776,-1.3618,3,31061,2.78
-1.2945,1.11,-0.23966,8,31061,1.722
-1.9278,1.6529,-1.3502,3,31061,2.876
-1.2788,1.0965,-0.19699,2,31061,1.696
-2.0528,1.7601,-1.3582,4,31061,3.026
-1.288,1.1043,-0.15829,2,31061,1.704
-2.1752,1.865,-1.3562,2,31061,3.17
-1.2753,1.0935,-0.11747,54,31061,1.684
-1.2437,1.0663,-0.076397,2,31061,1.64
-2.484,2.1298,-1.3667,5,31061,3.546
-1.2492,1.0711,-0.038205,2,31061,1.646
-2.6561,2.2773,-1.3662,3,31061,3.756
-1.2526,1.074,0,13,31061,1.65
-2.825,2.4221,-1.3544,2,31061,3.96
-1.2386,1.062,0.03788,2,31061,1.632
-1.2361,1.0598,0.075931,10,31061,1.63
-3.322,2.8483,-1.3655,7,31061,4.584
-1.2374,1.061,0.11398,3,31061,1.634
-3.6064,3.0922,-1.3622,3,31061,4.942
-14.025,12.025,1.7235,13,31061,18.554
-1.2852,1.102,-0.44319,3,31061,1.75
-13.983,11.989,2.1539,11,31061,18.544
-1.2839,1.1008,-0.40071,2,31061,1.738
-14.121,12.108,2.6142,7,31061,18.784
-1.2832,1.1002,-0.35927,2,31061,1.728
-4.5426,3.8949,0.9831,3,31061,6.064
-1.2757,1.0938,-0.31661,2,31061,1.71
-4.5045,3.8622,1.1179,59,31061,6.038
-1.7445,1.5042,-1.366,3,31077,2.678
-1.2734,1.098,-0.27625,2,31077,1.704
-1.8382,1.585,-1.3637,3,31077,2.784
-1.2614,1.0877,-0.23409,3,31077,1.682
-1.9245,1.6594,-1.3511,3,31077,2.878
-1.2818,1.1052,-0.19792,2,31077,1.704
-2.0465,1.7646,-1.3573,4,31077,3.024
-1.2683,1.0936,-0.15624,2,31077,1.682
-2.1658,1.8675,-1.3537,2,31077,3.164
-1.2722,1.097,-0.11747,33,31077,1.684
-2.3219,2.0021,-1.365,5,31077,3.356
-1.2422,1.0711,-0.07649,2,31077,1.642
-2.4794,2.1379,-1.3675,4,31077,3.548
-1.2402,1.0694,-0.038019,2,31077,1.638
-2.6497,2.2847,-1.3662,3,31077,3.756
-1.2632,1.0892,0,3,31077,1.668
-2.8253,2.4362,-1.3578,3,31077,3.97
-1.2417,1.0707,0.038066,2,31077,1.64
-3.0723,2.6491,-1.3707,5,31077,4.282
-3.3213,2.8638,-1.3684,8,31077,4.594
-3.5978,3.1022,-1.3622,3,31077,4.942
-13.997,12.069,1.7243,10,31077,18.562
-3.9123,3.3735,-1.3524,0,31077,5.34
-13.976,12.051,2.1581,11,31077,18.58
-1.2778,1.1018,-0.39979,2,31077,1.734
-14.093,12.152,2.6153,7,31077,18.792
-1.2801,1.1038,-0.35927,2,31077,1.728
-4.5332,3.9088,0.98342,3,31077,6.066
-1.3069,1.1269,-0.32513,3,31077,1.756
-4.5295,3.9056,1.1268,12,31077,6.086
-1.7415,1.5102,-1.367,3,31093,2.68
-1.2763,1.1068,-0.27755,2,31093,1.712
-1.8311,1.5878,-1.3618,3,31093,2.78
-1.2868,1.1159,-0.23938,9,31093,1.72
-1.9225,1.6671,-1.353,3,31093,2.882
-1.2817,1.1114,-0.19839,2,31093,1.708
-2.0456,1.7739,-1.36,4,31093,3.03
-1.2593,1.092,-0.1555,2,31093,1.674
-2.1565,1.87,-1.3511,2,31093,3.158
-1.2752,1.1058,-0.11803,17,31093,1.692
-2.3135,2.0062,-1.3634,3,31093,3.352
-1.2317,1.068,-0.076024,2,31093,1.632
-2.4707,2.1424,-1.3659,3,31093,3.544
-1.2432,1.0781,-0.038205,2,31093,1.646
-2.6377,2.2873,-1.3633,3,31093,3.748
-1.2421,1.077,0,3,31093,1.644
-2.8213,2.4465,-1.3592,3,31093,3.974
-1.2372,1.0728,0.038019,2,31093,1.638
-3.0606,2.654,-1.3688,3,31093,4.276
-1.2241,1.0615,0.075558,2,31093,1.622
-3.306,2.8668,-1.3655,10,31093,4.584
-15.776,13.68,1.4601,7,31093,20.932
-3.5862,3.1097,-1.3611,3,31093,4.938
-13.978,12.121,1.7261,10,31093,18.582
-3.8839,3.3679,-1.3458,3,31093,5.314
-13.947,12.094,2.1588,11,31093,18.586
-1.2718,1.1029,-0.39887,2,31093,1.73
-14.085,12.214,2.6201,7,31093,18.826
-1.2726,1.1035,-0.35802,2,31093,1.722
-4.5298,3.9279,0.98504,3,31093,6.076
-1.7329,1.5122,-1.364,3,31111,2.674
-1.2669,1.1056,-0.27625,2,31111,1.704
-1.8274,1.5947,-1.3627,3,31111,2.782
-1.9173,1.6731,-1.353,3,31111,2.882
-1.2767,1.1141,-0.19815,2,31111,1.706
-2.0414,1.7815,-1.3609,4,31111,3.032
-1.2693,1.1077,-0.15717,2,31111,1.692
-2.1615,1.8863,-1.3579,2,31111,3.174
-1.2687,1.1072,-0.11775,37,31111,1.688
-2.3113,2.017,-1.3658,3,31111,3.358
-1.2358,1.0785,-0.07649,2,31111,1.642
-2.4625,2.149,-1.3652,3,31111,3.542
-1.2323,1.0754,-0.037973,2,31111,1.636
-2.6333,2.298,-1.3647,3,31111,3.752
-1.2658,1.1046,0,3,31111,1.68
-2.8122,2.4541,-1.3585,3,31111,3.972
-1.2308,1.0741,0.037926,2,31111,1.634
-3.0408,2.6536,-1.3637,3,31111,4.26
-1.2163,1.0614,0.075279,2,31111,1.616
-3.2898,2.8709,-1.3625,10,31111,4.574
-15.659,13.665,1.4533,7,31111,20.834
-3.5865,3.1298,-1.365,3,31111,4.952
-13.958,12.181,1.7283,10,31111,18.606
-3.8821,3.3877,-1.3488,6,31111,5.326
-13.922,12.149,2.1609,11,31111,18.604
-1.2713,1.1094,-0.39979,2,31111,1.734
-14.06,12.269,2.6226,7,31111,18.844
-1.2706,1.1088,-0.35844,2,31111,1.724
-4.5204,3.9448,0.98569,3,31111,6.08
-4.5166,3.9414,1.1294,1,31111,6.1
-1.7289,1.5168,-1.364,3,31126,2.674
-1.2625,1.1076,-0.27593,2,31126,1.702
-1.8219,1.5983,-1.3618,3,31126,2.78
-1.9169,1.6816,-1.3558,3,31126,2.888
-1.2648,1.1096,-0.19676,2,31126,1.694
-2.0287,1.7797,-1.3555,4,31126,3.02
-1.2709,1.115,-0.15773,2,31126,1.698
-2.1579,1.8931,-1.3588,2,31126,3.176
-1.2583,1.1039,-0.11705,43,31126,1.678
-2.3006,2.0182,-1.3626,3,31126,3.35
-1.2375,1.0856,-0.076769,2,31126,1.648
-2.4527,2.1517,-1.3629,3,31126,3.536
-1.24,1.0878,-0.038298,2,31126,1.65
-2.6301,2.3073,-1.3662,3,31126,3.756
-2.803,2.459,-1.3571,3,31126,3.968
-1.234,1.0826,0.038112,2,31126,1.642
-3.0424,2.669,-1.3675,3,31126,4.272
-1.2225,1.0725,0.075838,2,31126,1.628
-3.2952,2.8908,-1.3678,8,31126,4.592
-13.888,12.184,1.2919,13,31126,18.52
-3.5754,3.1367,-1.3639,3,31126,4.948
-13.935,12.225,1.7295,10,31126,18.618
-3.8804,3.4043,-1.3513,6,31126,5.336
-13.898,12.192,2.162,11,31126,18.614
-1.2669,1.1114,-0.39933,2,31126,1.732
-14.037,12.314,2.6242,7,31126,18.856
-1.2912,1.1327,-0.36509,6,31126,1.756
-4.5085,3.9553,0.98537,3,31126,6.078
-1.281,1.1238,-0.32105,40,31126,1.734
-4.5048,3.952,1.1291,1,31126,6.098
-1.7206,1.5185,-1.3609,3,31143,2.668
-1.2711,1.1218,-0.27852,2,31143,1.718
-1.825,1.6107,-1.3676,3,31143,2.792
-1.2756,1.1257,-0.2391,66,31143,1.718
-1.9119,1.6873,-1.3558,3,31143,2.888
-1.2719,1.1225,-0.19839,2,31143,1.708
-2.0274,1.7893,-1.3582,4,31143,3.026
-1.2586,1.1108,-0.15662,2,31143,1.686
-2.1496,1.8971,-1.3571,2,31143,3.172
-1.2595,1.1116,-0.11747,57,31143,1.684
-2.3,2.0299,-1.3658,3,31143,3.358
-1.2298,1.0853,-0.07649,2,31143,1.642
-2.4463,2.159,-1.3629,3,31143,3.536
-1.2383,1.0928,-0.038344,3,31143,1.652
-2.6246,2.3163,-1.3669,3,31143,3.758
-2.8013,2.4723,-1.3599,3,31143,3.976
-1.2323,1.0875,0.038159,2,31143,1.644
-3.033,2.6768,-1.3669,3,31143,4.27
-1.2193,1.0761,0.075838,2,31143,1.628
-3.2909,2.9044,-1.3696,7,31143,4.598
-3.5661,3.1473,-1.3639,3,31143,4.948
-13.897,12.265,1.7293,7,31143,18.616
-3.8718,3.417,-1.3519,8,31143,5.338
-13.881,12.251,2.165,8,31143,18.64
-1.2607,1.1126,-0.39841,2,31143,1.728
-14.006,12.361,2.6254,5,31143,18.864
-4.5071,3.9778,0.98764,2,31143,6.092
-1.2835,1.1328,-0.32253,54,31143,1.742
-4.4989,3.9705,1.1305,0,31143,6.106
-1.7173,1.5247,-1.3619,3,31160,2.67
-1.2618,1.1203,-0.27723,2,31160,1.71
-1.8163,1.6126,-1.3647,3,31160,2.786
-1.2707,1.1282,-0.23882,70,31160,1.716
-1.9082,1.6942,-1.3568,3,31160,2.89
-1.2894,1.1448,-0.20164,3,31160,1.736
-2.0234,1.7965,-1.3591,4,31160,3.028
-1.2494,1.1093,-0.15587,2,31160,1.678
-2.144,1.9035,-1.3571,4,31160,3.172
-1.2607,1.1193,-0.11789,57,31160,1.69
-2.2872,2.0307,-1.3618,3,31160,3.348
-1.231,1.093,-0.076769,2,31160,1.648
-2.4399,2.1663,-1.3629,3,31160,3.536
-1.2455,1.1058,-0.038669,4,31160,1.666
-2.6108,2.3179,-1.3633,3,31160,3.748
-1.2443,1.1048,0,44,31160,1.664
-2.7982,2.4843,-1.3619,3,31160,3.982
-1.2246,1.0872,0.038019,2,31160,1.638
-3.0237,2.6845,-1.3663,3,31160,4.268
-1.237,1.0983,0.077142,1,31160,1.656
-3.2737,2.9065,-1.3661,10,31160,4.586
-6.8376,6.0707,0.63939,3,31160,9.166
-3.5668,3.1668,-1.3677,3,31160,4.962
-3.8616,3.4285,-1.3519,8,31160,5.338
-1.2603,1.1189,-0.39933,2,31160,1.732
-4.5042,3.999,0.98958,2,31160,6.104
-1.2816,1.1379,-0.32291,54,31160,1.744
-4.4989,3.9943,1.1335,0,31160,6.122
-1.7118,1.5284,-1.3609,3,31176,2.668
-1.2484,1.1146,-0.27496,2,31176,1.696
-1.8092,1.6153,-1.3627,3,31176,2.782
-1.2676,1.1318,-0.23882,66,31176,1.716
-1.9008,1.6971,-1.3549,3,31176,2.886
-2.0184,1.8021,-1.3591,4,31176,3.028
-1.2582,1.1233,-0.15736,2,31176,1.694
-2.1413,1.9119,-1.3588,5,31176,3.176
-1.2591,1.1241,-0.11803,54,31176,1.692
-2.2883,2.0431,-1.3658,3,31176,3.358
-1.2175,1.0871,-0.076117,2,31176,1.634
-2.4325,2.1718,-1.3621,3,31176,3.534
-2.6098,2.3302,-1.3662,3,31176,3.756
-1.2427,1.1096,0,47,31176,1.666
-2.7898,2.4909,-1.3612,3,31176,3.98
-1.2185,1.088,0.037926,2,31176,1.634
-3.019,2.6955,-1.3675,3,31176,4.272
-6.7583,6.0342,0.42251,0,31176,9.07
-3.2542,2.9055,-1.3613,11,31176,4.57
-6.7626,6.038,0.63395,5,31176,9.088
-3.5565,3.1755,-1.3672,5,31176,4.96
-6.7661,6.0411,0.84625,8,31176,9.11
-3.852,3.4393,-1.3519,7,31176,5.338
-6.7658,6.0409,1.0607,7,31176,9.132
-1.2731,1.1367,-0.4044,1,31176,1.754
-6.7767,6.0505,1.2768,7,31176,9.174
-1.2798,1.1427,-0.36468,58,31176,1.754
-4.49,4.0089,0.98894,2,31176,6.1
-1.2799,1.1428,-0.32328,54,31176,1.746
-4.4833,4.0029,1.1324,0,31176,6.116
-1.7101,1.5354,-1.363,3,31192,2.672
-1.2541,1.126,-0.2769,2,31192,1.708
-1.8034,1.6192,-1.3618,3,31192,2.78
-1.2659,1.1366,-0.2391,66,31192,1.718
-1.8974,1.7036,-1.3558,3,31192,2.888
-2.0107,1.8054,-1.3573,4,31192,3.024
-2.1414,1.9227,-1.3622,3,31192,3.184
-1.2529,1.125,-0.11775,54,31192,1.688
-2.2744,2.0422,-1.3609,3,31192,3.346
-1.2442,1.1172,-0.077981,3,31192,1.674
-2.4292,2.1811,-1.3636,3,31192,3.538
-2.5992,2.3337,-1.364,3,31192,3.75
-1.2411,1.1144,0,47,31192,1.668
-2.7842,2.4999,-1.3619,3,31192,3.982
-1.2214,1.0967,0.038112,3,31192,1.642
-3.0058,2.6988,-1.365,3,31192,4.264
-6.6493,5.9703,0.41674,2,31192,8.946
-3.2617,2.9286,-1.3678,7,31192,4.592
-6.6834,6.0008,0.62809,5,31192,9.004
-3.5448,3.1828,-1.3661,3,31192,4.956
-6.6826,6.0001,0.83789,8,31192,9.02
-3.8467,3.4539,-1.3534,8,31192,5.344
-6.6869,6.004,1.0509,8,31192,9.048
-1.2873,1.1559,-0.40993,1,31192,1.778
-6.7023,6.0178,1.2659,7,31192,9.096
-1.278,1.1475,-0.36509,58,31192,1.756
-4.4906,4.032,0.99153,2,31192,6.116
-1.2723,1.1424,-0.32216,54,31192,1.74
-4.5072,4.0469,1.1413,0,31192,6.164
-1.7042,1.5394,-1.3619,3,31209,2.67
-1.2478,1.1271,-0.27625,3,31209,1.704
-1.7973,1.6234,-1.3608,3,31209,2.778
-1.264,1.1417,-0.23938,70,31209,1.72
-1.8923,1.7092,-1.3558,3,31209,2.888
-2.0067,1.8125,-1.3582,4,31209,3.026
-2.129,1.923,-1.3579,2,31209,3.174
-1.2496,1.1287,-0.11775,57,31209,1.688
-2.2724,2.0526,-1.3634,3,31209,3.352
-1.2543,1.1329,-0.078819,4,31209,1.692
-2.4199,2.1858,-1.3621,3,31209,3.534
-1.2449,1.1245,-0.038948,61,31209,1.678
-2.595,2.3439,-1.3655,3,31209,3.754
-1.2393,1.1194,0,47,31209,1.67
-1.2152,1.0977,0.038019,3,31209,1.638
-3.002,2.7116,-1.3669,3,31209,4.27
-3.2502,2.9357,-1.3666,7,31209,4.588
-6.6152,5.9752,0.62334,6,31209,8.936
-3.5396,3.1972,-1.3677,3,31209,4.962
-6.6115,5.9719,0.8312,8,31209,8.948
-3.8322,3.4614,-1.3519,7,31209,5.338
-6.613,5.9732,1.0421,10,31209,8.972
-6.6227,5.9819,1.2542,8,31209,9.012
-1.2703,1.1474,-0.36385,61,31209,1.75
-4.4786,4.0453,0.99153,2,31209,6.116
-1.2689,1.1462,-0.32216,54,31209,1.74
-4.4704,4.0379,1.135,0,31209,6.13
-1.6968,1.5424,-1.3599,3,31227,2.666
-1.7883,1.6255,-1.3578,3,31227,2.772
-1.2604,1.1457,-0.23938,70,31227,1.72
-1.8882,1.7164,-1.3568,3,31227,2.89
-1.2642,1.1491,-0.19978,59,31227,1.72
-2.0023,1.82,-1.3591,4,31227,3.028
-1.257,1.1425,-0.15847,38,31227,1.706
-2.1349,1.9406,-1.3656,3,31227,3.192
-1.2446,1.1313,-0.11761,57,31227,1.686
-2.27,2.0634,-1.3658,3,31227,3.358
-2.4103,2.1909,-1.3605,3,31227,3.53
-1.2384,1.1257,-0.038855,60,31227,1.674
-2.589,2.3533,-1.3662,3,31227,3.756
-1.2328,1.1206,0,47,31227,1.666
-2.7675,2.5156,-1.3612,5,31227,3.98
-1.2118,1.1015,0.038019,3,31227,1.638
-2.9907,2.7184,-1.3656,3,31227,4.266
-3.2381,2.9433,-1.3655,13,31227,4.584
-6.5373,5.9423,0.61776,7,31227,8.856
-3.5239,3.2031,-1.3655,3,31227,4.954
-6.5382,5.9431,0.82432,8,31227,8.874
-3.827,3.4786,-1.3539,8,31227,5.346
-6.5398,5.9445,1.0335,11,31227,8.898
-4.2209,3.8367,-1.3515,0,31227,5.862
-6.5467,5.9508,1.2434,9,31227,8.934
-1.2696,1.154,-0.36468,61,31227,1.754
-4.4732,4.066,0.99315,2,31227,6.126
-1.2697,1.1541,-0.32328,54,31227,1.746
-4.4664,4.0598,1.1372,0,31227,6.142
-1.6925,1.5471,-1.3599,3,31243,2.666
-1.7863,1.6329,-1.3598,3,31243,2.776
-1.2557,1.1478,-0.2391,66,31243,1.718
-1.8782,1.7169,-1.353,3,31243,2.882
-1.2609,1.1526,-0.19978,56,31243,1.72
-1.9998,1.828,-1.3609,4,31243,3.032
-1.2538,1.146,-0.15847,47,31243,1.706
-2.1162,1.9344,-1.3571,2,31243,3.172
-1.2444,1.1374,-0.11789,54,31243,1.69
-2.2602,2.066,-1.3634,3,31243,3.352
-2.4083,2.2014,-1.3629,3,31243,3.536
-1.2382,1.1318,-0.038948,60,31243,1.678
-2.5742,2.353,-1.3618,3,31243,3.744
-1.2312,1.1254,0,47,31243,1.668
-2.7646,2.5271,-1.3633,4,31243,3.986
-1.2279,1.1224,0.038623,3,31243,1.664
-2.9858,2.7293,-1.3669,3,31243,4.27
-6.4514,5.8971,0.4076,7,31243,8.75
-3.2242,2.9472,-1.3631,13,31243,4.576
-6.4648,5.9093,0.61246,6,31243,8.78
-3.5149,3.2129,-1.3655,3,31243,4.954
-6.4702,5.9143,0.81782,10,31243,8.804
-3.8187,3.4906,-1.3544,8,31243,5.348
-6.4675,5.9118,1.0247,12,31243,8.822
-4.2001,3.8393,-1.3483,1,31243,5.848
-6.4716,5.9156,1.2322,9,31243,8.854
-1.2663,1.1575,-0.36468,61,31243,1.754
-4.4618,4.0785,0.99315,2,31243,6.126
-1.2664,1.1576,-0.32328,54,31243,1.746
-4.4434,4.0617,1.1342,0,31243,6.126
-1.6872,1.5504,-1.3589,3,31258,2.664
-1.2497,1.1484,-0.27885,36,31258,1.72
-1.782,1.6375,-1.3598,3,31258,2.776
-1.2571,1.1551,-0.23993,66,31258,1.724
-1.8802,1.7277,-1.3577,3,31258,2.892
-1.2579,1.1559,-0.19978,59,31258,1.72
-1.9924,1.8308,-1.3591,4,31258,3.028
-1.2522,1.1507,-0.15866,62,31258,1.708
-2.1098,1.9387,-1.3562,2,31258,3.17
-1.2399,1.1394,-0.11775,54,31258,1.688
-2.2548,2.0719,-1.3634,3,31258,3.352
-1.2269,1.1274,-0.077701,53,31258,1.668
-2.3971,2.2027,-1.3598,3,31258,3.528
-1.2338,1.1337,-0.038901,60,31258,1.676
-2.5776,2.3686,-1.3669,3,31258,3.758
-1.2297,1.13,0,47,31258,1.67
-2.7483,2.5255,-1.3585,3,31258,3.972
-2.9801,2.7384,-1.3675,3,31258,4.272
-6.3874,5.8694,0.40453,8,31258,8.684
-3.2179,2.9569,-1.3637,8,31258,4.578
-6.3949,5.8763,0.6073,7,31258,8.706
-3.5037,3.2195,-1.3644,3,31258,4.95
-6.3945,5.876,0.8102,8,31258,8.722
-3.8124,3.5032,-1.3554,8,31258,5.352
-6.4008,5.8817,1.0166,12,31258,8.752
-4.1915,3.8516,-1.3488,2,31258,5.85
-6.4035,5.8842,1.2222,10,31258,8.782
-1.2633,1.1609,-0.36468,58,31258,1.754
-4.4627,4.1008,0.99574,1,31258,6.142
-1.2649,1.1623,-0.32365,54,31258,1.748
-4.4502,4.0893,1.1387,0,31258,6.15
-1.6833,1.5571,-1.3599,3,31277,2.666
-1.2474,1.1539,-0.27917,30,31277,1.722
-1.7779,1.6446,-1.3608,3,31277,2.778
-1.2518,1.158,-0.23966,70,31277,1.722
-1.8732,1.7328,-1.3568,3,31277,2.89
-1.2541,1.1601,-0.19978,59,31277,1.72
-1.9916,1.8423,-1.3627,7,31277,3.036
-1.2484,1.1548,-0.15866,62,31277,1.708
-2.1139,1.9555,-1.3631,3,31277,3.186
-1.2361,1.1435,-0.11775,57,31277,1.688
-2.2479,2.0794,-1.3634,3,31277,3.352
-1.229,1.1369,-0.078074,56,31277,1.676
-2.3925,2.2131,-1.3613,3,31277,3.532
-1.23,1.1378,-0.038901,63,31277,1.676
-2.567,2.3746,-1.3655,3,31277,3.754
-1.2245,1.1327,0,47,31277,1.668
-2.7441,2.5384,-1.3606,3,31277,3.978
-2.9696,2.747,-1.3669,3,31277,4.27
-6.3107,5.8376,0.4009,8,31277,8.606
-3.2151,2.9741,-1.3666,7,31277,4.588
-6.3227,5.8487,0.60228,6,31277,8.634
-3.493,3.2311,-1.3644,3,31277,4.95
-6.3224,5.8484,0.80352,8,31277,8.65
-3.7993,3.5145,-1.3549,7,31277,5.35
-6.3229,5.8489,1.0073,11,31277,8.672
-4.1887,3.8747,-1.352,2,31277,5.864
-6.3346,5.8597,1.2128,10,31277,8.714
-1.2623,1.1677,-0.36551,61,31277,1.758
-4.452,4.1183,0.99639,1,31277,6.146
-1.2596,1.1651,-0.32328,54,31277,1.746
-4.4279,4.096,1.1365,0,31277,6.138
-1.6805,1.5627,-1.3609,3,31292,2.668
-1.2342,1.1477,-0.2769,7,31292,1.708
-1.7774,1.6528,-1.3637,3,31292,2.784
-1.2502,1.1626,-0.23993,66,31292,1.724
-1.8583,1.728,-1.3493,3,31292,2.874
-1.2554,1.1674,-0.20048,59,31292,1.726
-1.9815,1.8426,-1.3591,9,31292,3.028
-1.2468,1.1594,-0.15885,58,31292,1.71
-2.1022,1.9548,-1.3588,2,31292,3.176
-1.2375,1.1508,-0.11817,54,31292,1.694
-2.2398,2.0828,-1.3618,3,31292,3.348
-1.2202,1.1346,-0.077701,53,31292,1.668
-2.388,2.2206,-1.3621,3,31292,3.534
-1.2285,1.1424,-0.038948,60,31292,1.678
-2.558,2.3787,-1.364,3,31292,3.75
-1.2259,1.14,0,47,31292,1.674
-2.7305,2.5392,-1.3571,3,31292,3.968
-1.2212,1.1356,0.038716,11,31292,1.668
-2.961,2.7535,-1.3663,3,31292,4.268
-6.2427,5.8051,0.39754,8,31292,8.534
-3.2157,2.9903,-1.3702,10,31292,4.6
-6.2533,5.815,0.59712,6,31292,8.56
-3.4873,3.2429,-1.3655,3,31292,4.954
-6.2546,5.8162,0.79683,9,31292,8.578
-3.7844,3.5192,-1.3529,8,31292,5.342
-6.2581,5.8195,0.99936,12,31292,8.604
-4.1757,3.883,-1.3511,2,31292,5.86
-6.2612,5.8223,1.2016,9,31292,8.634
-1.2564,1.1683,-0.36468,61,31292,1.754
-4.4571,4.1447,0.99996,1,31292,6.168
-1.2594,1.1711,-0.32402,54,31292,1.75
-4.4733,4.1598,1.1509,0,31292,6.216
-1.6786,1.5697,-1.363,3,31308,2.672
-1.231,1.1512,-0.2769,2,31308,1.708
-1.7728,1.6578,-1.3637,3,31308,2.784
-1.2426,1.162,-0.2391,66,31308,1.718
-1.8573,1.7368,-1.3521,3,31308,2.88
-1.2492,1.1682,-0.20001,56,31308,1.722
-1.975,1.8469,-1.3582,5,31308,3.026
-1.2465,1.1656,-0.15922,37,31308,1.714
-2.0994,1.9632,-1.3605,2,31308,3.18
-1.2328,1.1529,-0.11803,57,31308,1.692
-2.2366,2.0915,-1.3634,3,31308,3.352
-1.2243,1.1449,-0.078167,43,31308,1.678
-2.3791,2.2248,-1.3605,3,31308,3.53
-1.2253,1.1458,-0.038948,60,31308,1.678
-2.5541,2.3884,-1.3655,3,31308,3.754
-1.2227,1.1434,0,47,31308,1.674
-2.7248,2.5481,-1.3578,3,31308,3.97
-2.9519,2.7604,-1.3656,3,31308,4.266
-6.1754,5.7748,0.39428,8,31308,8.464
-3.199,2.9914,-1.3666,10,31308,4.588
-6.1889,5.7874,0.59251,6,31308,8.494
-3.4782,3.2526,-1.3655,3,31308,4.954
-6.1845,5.7833,0.78995,9,31308,8.504
-3.7788,3.5337,-1.3544,8,31308,5.348
-6.1881,5.7867,0.99077,12,31308,8.53
-4.1663,3.896,-1.3515,2,31308,5.862
-6.2001,5.7979,1.193,10,31308,8.572
-1.2617,1.1799,-0.36717,43,31308,1.766
-4.4441,4.1558,0.99964,1,31308,6.166
-1.2518,1.1706,-0.32291,54,31308,1.744
-4.4143,4.1279,1.1387,0,31308,6.15
-1.6724,1.5738,-1.3619,3,31326,2.67
-1.2202,1.1483,-0.27528,2,31326,1.698
-1.7688,1.6645,-1.3647,3,31326,2.786
-1.2418,1.1686,-0.23966,66,31326,1.722
-1.8467,1.7378,-1.3483,3,31326,2.872
-1.2485,1.1748,-0.20048,56,31326,1.726
-1.9666,1.8507,-1.3564,4,31326,3.022
-1.2196,1.1477,-0.15624,15,31326,1.682
-2.0853,1.9623,-1.3554,2,31326,3.168
-1.2292,1.1567,-0.11803,54,31326,1.692
-2.2314,2.0998,-1.3642,3,31326,3.354
-1.2076,1.1364,-0.077328,11,31326,1.66
-2.3775,2.2373,-1.3636,3,31326,3.538
-1.2231,1.151,-0.038994,63,31326,1.68
-2.5479,2.3977,-1.3662,3,31326,3.756
-1.2191,1.1472,0,47,31326,1.674
-2.7209,2.5605,-1.3599,3,31326,3.976
-6.1069,5.7468,0.19469,3,31326,8.388
-2.9432,2.7697,-1.3656,3,31326,4.266
-6.1136,5.7531,0.39149,8,31326,8.404
-3.184,2.9962,-1.3643,10,31326,4.58
-6.1184,5.7576,0.58749,7,31326,8.422
-3.468,3.2635,-1.3655,3,31326,4.954
-6.1257,5.7645,0.78475,10,31326,8.448
-3.7621,3.5403,-1.3524,8,31326,5.34
-6.1251,5.7639,0.98356,13,31326,8.468
-4.1653,3.9197,-1.3552,3,31326,5.878
-6.127,5.7657,1.1824,10,31326,8.496
-1.2352,1.1624,-0.36052,16,31326,1.734
-4.4267,4.1657,0.99866,1,31326,6.16
-1.2495,1.1759,-0.32328,54,31326,1.746
-4.4156,4.1553,1.1424,0,31326,6.17
-1.6665,1.5776,-1.3609,3,31343,2.668
-1.2168,1.1519,-0.27528,2,31343,1.698
-1.7588,1.665,-1.3608,3,31343,2.778
-1.2398,1.1737,-0.23993,66,31343,1.724
-1.8492,1.7506,-1.354,3,31343,2.884
-1.2421,1.1758,-0.20001,38,31343,1.722
-1.9624,1.8577,-1.3573,4,31343,3.024
-2.0834,1.9722,-1.3579,2,31343,3.174
-1.2272,1.1617,-0.11817,54,31343,1.694
-2.2251,2.1064,-1.3642,3,31343,3.354
-1.2013,1.1372,-0.077142,2,31343,1.656
-2.3708,2.2443,-1.3636,3,31343,3.538
-1.2168,1.1519,-0.038901,60,31343,1.676
-1.2142,1.1494,0,45,31343,1.672
-2.7106,2.5659,-1.3585,3,31343,3.972
-2.9336,2.7771,-1.365,3,31343,4.264
-6.0457,5.7231,0.38823,8,31343,8.334
-3.182,3.0122,-1.3672,10,31343,4.59
-6.0549,5.7319,0.58302,6,31343,8.358
-3.4513,3.2672,-1.3628,3,31343,4.944
-6.0594,5.7361,0.77843,10,31343,8.38
-3.7572,3.5567,-1.3544,8,31343,5.348
-6.0575,5.7343,0.97543,13,31343,8.398
-4.1438,3.9227,-1.352,2,31343,5.864
-6.0667,5.743,1.1741,10,31343,8.436
-4.4229,4.1869,1.0006,1,31343,6.172
-1.2475,1.1809,-0.32365,52,31343,1.748
-4.4161,4.1805,1.1457,0,31343,6.188
-1.6621,1.5822,-1.3609,3,31359,2.668
-1.2164,1.158,-0.27593,2,31359,1.702
